step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,PAYMENT,10895.67,1256713.15,1245817.49,0.0,0.0,0,0
8,PAYMENT,11671.33,709.0,0.0,0.0,0.0,0,0
8,PAYMENT,9126.32,21250.0,12123.68,0.0,0.0,0,0
8,PAYMENT,11652.05,12527.0,874.95,0.0,0.0,0,0
8,TRANSFER,60686.34,33116.0,0.0,684874.5,494709.81,0,0
8,PAYMENT,28804.09,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,4638.87,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,38530.36,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,47922.82,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,40013.23,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,4565.77,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,10348.23,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,35698.18,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,14006.0,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,7570.51,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,496.28,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,12558.55,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,1648.94,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,2368.28,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,23672.3,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,3145.31,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,7083.57,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,3580.32,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,5856.92,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,4452.26,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,10.84,0.0,0.0,0.0,0.0,0,0
8,TRANSFER,802372.58,1209.0,0.0,6957.98,2884719.28,0,0
8,CASH_IN,15255.62,82489.0,97744.62,85889.0,0.0,0,0
8,CASH_OUT,89936.51,24196.0,0.0,12843.0,451133.63,0,0
8,CASH_IN,197881.95,32541.0,230422.95,226.0,0.0,0,0
8,PAYMENT,4437.24,54209.71,49772.47,0.0,0.0,0,0
8,PAYMENT,18910.36,49772.47,30862.11,0.0,0.0,0,0
8,CASH_IN,153303.96,339694.0,492997.96,0.0,0.0,0,0
8,CASH_OUT,5317.83,11431.0,6113.17,10951.0,5478833.48,0,0
8,PAYMENT,700.92,18901.0,18200.08,0.0,0.0,0,0
8,CASH_OUT,192285.62,50082.0,0.0,80339.82,31266.23,0,0
8,PAYMENT,803.93,31104.0,30300.07,0.0,0.0,0,0
8,CASH_OUT,384586.02,703.0,0.0,11540.0,3927.18,0,0
8,PAYMENT,369.49,49647.0,49277.51,0.0,0.0,0,0
8,PAYMENT,4482.47,31074.0,26591.53,0.0,0.0,0,0
8,PAYMENT,28015.62,26591.53,0.0,0.0,0.0,0,0
8,PAYMENT,6959.71,10066.0,3106.29,0.0,0.0,0,0
8,PAYMENT,4114.24,9020.0,4905.76,0.0,0.0,0,0
8,PAYMENT,16598.19,4905.76,0.0,0.0,0.0,0,0
8,PAYMENT,5752.16,50541.0,44788.84,0.0,0.0,0,0
8,CASH_OUT,108816.03,23039.0,0.0,0.0,153166.15,0,0
8,TRANSFER,668736.87,20318.0,0.0,83291.0,1681737.84,0,0
8,TRANSFER,641867.04,11539.0,0.0,65591.04,5189726.17,0,0
8,CASH_OUT,127911.14,75411.54,0.0,37921.0,353601.18,0,0
8,PAYMENT,17840.79,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,5140.24,6501.0,1360.76,0.0,0.0,0,0
8,CASH_OUT,96884.65,51695.0,0.0,34228.35,131113.01,0,0
8,CASH_OUT,52423.59,1902.0,0.0,12682.05,33766.53,0,0
8,PAYMENT,12650.0,41300.0,28650.0,0.0,0.0,0,0
8,PAYMENT,2782.31,28650.0,25867.69,0.0,0.0,0,0
8,CASH_OUT,156578.79,43233.0,0.0,66569.4,1178249.03,0,0
8,CASH_OUT,24978.56,20431.0,0.0,265024.16,1820155.85,0,0
8,PAYMENT,2838.01,3417.0,578.99,0.0,0.0,0,0
8,CASH_IN,188992.44,9026.0,198018.44,20760.0,828760.2,0,0
8,CASH_IN,129321.78,91851.0,221172.78,725.0,0.0,0,0
8,CASH_IN,18137.54,138361.0,156498.54,0.0,2889500.57,0,0
8,PAYMENT,2690.57,1142.0,0.0,0.0,0.0,0,0
8,PAYMENT,8163.55,21586.0,13422.45,0.0,0.0,0,0
8,PAYMENT,2887.07,105656.0,102768.93,0.0,0.0,0,0
8,TRANSFER,18052.11,55106.06,37053.94,0.0,25755.93,0,0
8,PAYMENT,14466.29,37053.94,22587.65,0.0,0.0,0,0
8,PAYMENT,1116.17,22587.65,21471.48,0.0,0.0,0,0
8,PAYMENT,2143.08,20056.0,17912.92,0.0,0.0,0,0
8,CASH_OUT,315548.72,20619.0,0.0,15706.0,323398.34,0,0
8,PAYMENT,2064.52,104732.0,102667.48,0.0,0.0,0,0
8,CASH_OUT,368248.47,102667.48,0.0,980659.1,729214.48,0,0
8,PAYMENT,4767.78,6428.0,1660.22,0.0,0.0,0,0
8,CASH_OUT,36684.75,101204.0,64519.25,265053.4,121150.57,0,0
8,TRANSFER,967498.54,213890.0,0.0,7828.57,159625.32,0,0
8,PAYMENT,862.49,18240.0,17377.51,0.0,0.0,0,0
8,CASH_OUT,280277.63,601406.0,321128.37,10332.0,111366.93,0,0
8,PAYMENT,12467.56,40268.0,27800.44,0.0,0.0,0,0
8,PAYMENT,7787.63,47.0,0.0,0.0,0.0,0,0
8,TRANSFER,1355826.44,102193.0,0.0,124547.56,2114173.93,0,0
8,CASH_OUT,218514.11,10734.0,0.0,1064583.22,0.0,0,0
8,PAYMENT,17974.0,8925.0,0.0,0.0,0.0,0,0
8,PAYMENT,10677.72,20195.0,9517.28,0.0,0.0,0,0
8,PAYMENT,11858.21,9517.28,0.0,0.0,0.0,0,0
8,PAYMENT,4990.87,21042.0,16051.13,0.0,0.0,0,0
8,CASH_OUT,269680.73,77385.0,0.0,201129.35,174574.56,0,0
8,CASH_IN,7571.26,17669.0,25240.26,53.0,0.0,0,0
8,PAYMENT,2469.57,13461.0,10991.43,0.0,0.0,0,0
8,PAYMENT,1186.11,482.0,0.0,0.0,0.0,0,0
8,PAYMENT,4032.52,5502.0,1469.48,0.0,0.0,0,0
8,PAYMENT,17370.24,48704.0,31333.76,0.0,0.0,0,0
8,PAYMENT,7688.52,20119.0,12430.48,0.0,0.0,0,0
8,PAYMENT,220.41,32132.0,31911.59,0.0,0.0,0,0
8,PAYMENT,9938.69,50414.0,40475.31,0.0,0.0,0,0
8,PAYMENT,41851.71,40475.31,0.0,0.0,0.0,0,0
8,PAYMENT,21915.79,0.0,0.0,0.0,0.0,0,0
8,CASH_OUT,153922.26,20473.0,0.0,59.0,79915.4,0,0
8,PAYMENT,8359.14,265991.6,257632.46,0.0,0.0,0,0
8,PAYMENT,7460.78,257632.46,250171.67,0.0,0.0,0,0
8,CASH_OUT,2961.23,15414.0,12452.77,71107.0,59161.1,0,0
8,PAYMENT,17885.7,865.0,0.0,0.0,0.0,0,0
8,PAYMENT,20095.23,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,3254.55,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,318.82,480.0,161.18,0.0,0.0,0,0
8,PAYMENT,8575.98,202093.0,193517.02,0.0,0.0,0,0
8,CASH_IN,30974.15,20799.0,51773.15,26654.0,1605242.18,0,0
8,PAYMENT,9045.85,932.0,0.0,0.0,0.0,0,0
8,PAYMENT,8030.13,0.0,0.0,0.0,0.0,0,0
8,CASH_OUT,350727.22,445.0,0.0,413164.31,418305.49,0,0
8,CASH_OUT,351138.95,0.0,0.0,471630.31,4592962.92,0,0
8,PAYMENT,9772.47,6436.0,0.0,0.0,0.0,0,0
8,CASH_IN,298436.68,158467.0,456903.68,607441.7,190006.37,0,0
8,PAYMENT,11257.39,31540.0,20282.61,0.0,0.0,0,0
8,CASH_OUT,66389.74,361141.5,294751.76,195978.99,817839.9,0,0
8,CASH_OUT,73387.97,294751.76,221363.79,80290.0,0.0,0,0
8,CASH_OUT,95059.35,221363.79,126304.44,334650.3,147892.68,0,0
8,CASH_OUT,254039.03,126304.44,0.0,732485.72,4439070.28,0,0
8,CASH_OUT,226459.33,0.0,0.0,7978046.39,8488789.41,0,0
8,CASH_OUT,261593.83,0.0,0.0,315252.76,2122191.07,0,0
8,CASH_OUT,258907.58,0.0,0.0,1371578.05,1571399.65,0,0
8,PAYMENT,766.81,52441.0,51674.19,0.0,0.0,0,0
8,PAYMENT,7582.42,51674.19,44091.77,0.0,0.0,0,0
8,PAYMENT,25929.49,44091.77,18162.28,0.0,0.0,0,0
8,CASH_OUT,131058.89,59474.0,0.0,551415.0,1416477.85,0,0
8,PAYMENT,2044.97,4519.0,2474.03,0.0,0.0,0,0
8,PAYMENT,7882.07,2474.03,0.0,0.0,0.0,0,0
8,PAYMENT,3531.75,20920.0,17388.25,0.0,0.0,0,0
8,CASH_IN,60684.58,7594.0,68278.58,209214.0,0.0,0,0
8,CASH_IN,68350.52,18561.0,86911.52,74910.34,29206.12,0,0
8,TRANSFER,1871783.84,80.0,0.0,2405.31,2058343.75,0,0
8,PAYMENT,85.69,106.0,20.31,0.0,0.0,0,0
8,TRANSFER,1875991.43,20.31,0.0,4844371.73,16532032.16,0,0
8,CASH_OUT,118605.95,50376.0,0.0,51920.57,0.0,0,0
8,TRANSFER,1624953.76,0.0,0.0,9230419.06,14646239.59,0,0
8,PAYMENT,12396.18,11250.0,0.0,0.0,0.0,0,0
8,CASH_IN,109076.85,112913.8,221990.65,286595.71,0.0,0,0
8,PAYMENT,14851.72,221990.65,207138.93,0.0,0.0,0,0
8,PAYMENT,11135.93,207138.93,196003.0,0.0,0.0,0,0
8,PAYMENT,43239.64,196003.0,152763.36,0.0,0.0,0,0
8,PAYMENT,12879.11,152763.36,139884.26,0.0,0.0,0,0
8,PAYMENT,10718.2,139884.26,129166.06,0.0,0.0,0,0
8,PAYMENT,22173.31,129166.06,106992.75,0.0,0.0,0,0
8,PAYMENT,6254.9,106992.75,100737.85,0.0,0.0,0,0
8,PAYMENT,6411.78,100737.85,94326.07,0.0,0.0,0,0
8,PAYMENT,6807.72,94326.07,87518.34,0.0,0.0,0,0
8,PAYMENT,19734.22,87518.34,67784.12,0.0,0.0,0,0
8,PAYMENT,6909.87,67784.12,60874.25,0.0,0.0,0,0
8,PAYMENT,628.88,60874.25,60245.37,0.0,0.0,0,0
8,PAYMENT,1084.88,60245.37,59160.49,0.0,0.0,0,0
8,PAYMENT,2664.77,59160.49,56495.72,0.0,0.0,0,0
8,CASH_IN,46076.2,19873.0,65949.2,0.0,61767.63,0,0
8,TRANSFER,2628265.07,65949.2,0.0,10193221.3,12776817.91,0,0
8,PAYMENT,6858.37,122995.0,116136.63,0.0,0.0,0,0
8,PAYMENT,1855.27,36540.0,34684.73,0.0,0.0,0,0
8,PAYMENT,3461.47,10902.0,7440.53,0.0,0.0,0,0
8,CASH_IN,194133.9,9344.0,203477.9,173261.0,0.0,0,0
8,CASH_OUT,182355.81,100809.0,0.0,147077.0,669111.25,0,0
8,CASH_OUT,63194.62,26503.0,0.0,2795.05,65989.67,0,0
8,PAYMENT,4825.35,189278.06,184452.71,0.0,0.0,0,0
8,PAYMENT,17900.05,184452.71,166552.66,0.0,0.0,0,0
8,CASH_IN,344682.11,1024.0,345706.11,17783.05,0.0,0,0
8,CASH_OUT,32025.42,21138.0,0.0,0.0,32025.42,0,0
8,PAYMENT,2958.72,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,14728.99,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,1819.61,11128.0,9308.39,0.0,0.0,0,0
8,PAYMENT,8631.34,40613.0,31981.66,0.0,0.0,0,0
8,PAYMENT,7391.86,13131.0,5739.14,0.0,0.0,0,0
8,PAYMENT,23532.21,5739.14,0.0,0.0,0.0,0,0
8,TRANSFER,626382.52,1196.0,0.0,13.0,883141.75,0,0
8,PAYMENT,4984.42,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,66.55,0.0,0.0,0.0,0.0,0,0
8,CASH_OUT,222379.58,359.0,0.0,22452.0,99690.29,0,0
8,CASH_IN,239158.56,20940.0,260098.56,0.0,881217.38,0,0
8,PAYMENT,12105.73,10655.0,0.0,0.0,0.0,0,0
8,PAYMENT,14857.43,0.0,0.0,0.0,0.0,0,0
8,DEBIT,2132.37,13757.0,11624.63,2117401.43,2349962.91,0,0
8,PAYMENT,4263.12,34362.0,30098.88,0.0,0.0,0,0
8,CASH_OUT,82792.85,22312.0,0.0,0.0,874192.42,0,0
8,PAYMENT,10505.58,58923.0,48417.42,0.0,0.0,0,0
8,CASH_OUT,134611.8,79384.0,0.0,0.0,163839.59,0,0
8,CASH_OUT,160256.21,37600.0,0.0,128.0,631745.85,0,0
8,TRANSFER,1396699.63,755.0,0.0,239131.86,2403703.4,0,0
8,PAYMENT,2754.66,305376.0,302621.34,0.0,0.0,0,0
8,PAYMENT,2308.49,132118.0,129809.51,0.0,0.0,0,0
8,CASH_IN,149098.18,30730.0,179828.18,0.0,1014751.42,0,0
8,TRANSFER,297838.67,175.0,0.0,13216.0,434053.18,0,0
8,PAYMENT,9896.65,50.0,0.0,0.0,0.0,0,0
8,PAYMENT,7671.86,260.0,0.0,0.0,0.0,0,0
8,PAYMENT,5977.19,5291.0,0.0,0.0,0.0,0,0
8,CASH_OUT,162725.24,51786.0,0.0,92084.0,42483.84,0,0
8,TRANSFER,987293.88,102509.0,0.0,0.0,899588.81,0,0
8,PAYMENT,558.03,20226.0,19667.97,0.0,0.0,0,0
8,CASH_OUT,130754.15,22118.0,0.0,4046002.45,4628857.24,0,0
8,PAYMENT,6816.62,30607.0,23790.38,0.0,0.0,0,0
8,PAYMENT,1891.87,94666.0,92774.13,0.0,0.0,0,0
8,CASH_IN,50499.85,261.0,50760.85,0.0,372688.92,0,0
8,PAYMENT,4355.12,168407.0,164051.88,0.0,0.0,0,0
8,PAYMENT,5078.47,136.0,0.0,0.0,0.0,0,0
8,CASH_OUT,42970.91,11612.0,0.0,110.0,0.0,0,0
8,CASH_IN,93459.53,93504.0,186963.53,36817.17,0.0,0,0
8,CASH_OUT,19967.55,186963.53,166995.99,1042986.43,1930179.38,0,0
8,PAYMENT,2110.46,142898.0,140787.54,0.0,0.0,0,0
8,TRANSFER,849677.13,102639.0,0.0,5171482.83,6650282.66,0,0
8,PAYMENT,187.34,23149.0,22961.66,0.0,0.0,0,0
8,CASH_IN,1139.84,14546.0,15685.84,5296.0,4156.16,0,0
8,PAYMENT,9951.67,20204.0,10252.33,0.0,0.0,0,0
8,CASH_IN,29844.93,20052.0,49896.93,0.0,0.0,0,0
8,PAYMENT,11452.68,49896.93,38444.25,0.0,0.0,0,0
8,PAYMENT,10817.83,38444.25,27626.42,0.0,0.0,0,0
8,PAYMENT,15784.38,27626.42,11842.04,0.0,0.0,0,0
8,PAYMENT,8837.33,11842.04,3004.7,0.0,0.0,0,0
8,PAYMENT,21483.72,3004.7,0.0,0.0,0.0,0,0
8,PAYMENT,9278.86,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,9501.09,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,10770.56,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,18592.31,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,12783.8,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,1353.13,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,8644.29,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,1289.49,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,8481.89,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,9268.48,0.0,0.0,0.0,0.0,0,0
8,CASH_IN,579405.92,11188.0,590593.92,0.0,0.0,0,0
8,PAYMENT,39811.1,590593.92,550782.82,0.0,0.0,0,0
8,PAYMENT,2125.44,4034.0,1908.56,0.0,0.0,0,0
8,PAYMENT,4325.29,51390.0,47064.71,0.0,0.0,0,0
8,PAYMENT,7581.64,132.0,0.0,0.0,0.0,0,0
8,PAYMENT,13544.52,28815.0,15270.48,0.0,0.0,0,0
8,CASH_IN,234420.1,1812.0,236232.1,0.0,194708.66,0,0
8,CASH_OUT,56649.7,21291.0,0.0,77012.0,1149182.35,0,0
8,CASH_OUT,141742.14,19800.0,0.0,3677.71,1442068.04,0,0
8,TRANSFER,6880.08,0.0,0.0,16365.64,23245.72,0,0
8,CASH_OUT,164642.28,107914.0,0.0,0.0,1614315.76,0,0
8,CASH_OUT,9693.76,167062.48,157368.72,50989.0,0.0,0,0
8,PAYMENT,7988.74,157368.72,149379.98,0.0,0.0,0,0
8,PAYMENT,19934.18,149379.98,129445.81,0.0,0.0,0,0
8,PAYMENT,7623.74,129445.81,121822.07,0.0,0.0,0,0
8,PAYMENT,3041.14,121822.07,118780.93,0.0,0.0,0,0
8,PAYMENT,8107.1,118780.93,110673.83,0.0,0.0,0,0
8,PAYMENT,3424.66,110673.83,107249.17,0.0,0.0,0,0
8,PAYMENT,29626.16,107249.17,77623.01,0.0,0.0,0,0
8,PAYMENT,22307.45,77623.01,55315.56,0.0,0.0,0,0
8,PAYMENT,386.35,55315.56,54929.21,0.0,0.0,0,0
8,PAYMENT,9356.54,54929.21,45572.67,0.0,0.0,0,0
8,PAYMENT,8267.8,45572.67,37304.87,0.0,0.0,0,0
8,PAYMENT,8453.68,37304.87,28851.18,0.0,0.0,0,0
8,PAYMENT,5666.77,28851.18,23184.42,0.0,0.0,0,0
8,PAYMENT,1901.06,23184.42,21283.35,0.0,0.0,0,0
8,PAYMENT,7787.83,21283.35,13495.53,0.0,0.0,0,0
8,PAYMENT,2008.06,111354.0,109345.94,0.0,0.0,0,0
8,PAYMENT,3769.82,797856.31,794086.49,0.0,0.0,0,0
8,CASH_OUT,221672.9,794086.49,572413.6,987293.88,899588.81,0,0
8,CASH_IN,64757.04,5170.0,69927.04,454115.91,0.0,0,0
8,PAYMENT,10227.4,11127.0,899.6,0.0,0.0,0,0
8,CASH_OUT,483924.55,139709.0,0.0,106526.0,129782.95,0,0
8,PAYMENT,4846.25,11702.0,6855.75,0.0,0.0,0,0
8,TRANSFER,1251335.15,198483.0,0.0,0.0,570983.57,0,0
8,TRANSFER,363832.53,19745.0,0.0,0.0,4395556.09,0,0
8,TRANSFER,1801763.17,118449.0,0.0,55812.92,2076594.43,0,0
8,PAYMENT,2840.63,198245.0,195404.37,0.0,0.0,0,0
8,CASH_OUT,107214.52,195404.37,88189.84,205729.0,119456.03,0,0
8,CASH_OUT,177326.96,21516.0,0.0,0.0,3759.16,0,0
8,PAYMENT,4529.8,804123.0,799593.2,0.0,0.0,0,0
8,CASH_OUT,40552.03,55593.0,15040.97,16345.24,153235.17,0,0
8,PAYMENT,473.79,47024.61,46550.82,0.0,0.0,0,0
8,CASH_OUT,189516.23,46550.82,0.0,511443.72,1512042.27,0,0
8,CASH_OUT,306658.66,0.0,0.0,490563.32,2402597.58,0,0
8,PAYMENT,6148.56,319625.0,313476.44,0.0,0.0,0,0
8,PAYMENT,7141.81,20015.0,12873.19,0.0,0.0,0,0
8,CASH_OUT,414174.63,12873.19,0.0,627058.45,4670415.04,0,0
8,PAYMENT,7694.56,1186.0,0.0,0.0,0.0,0,0
8,PAYMENT,9095.87,1421.0,0.0,0.0,0.0,0,0
8,PAYMENT,27512.83,0.0,0.0,0.0,0.0,0,0
8,CASH_OUT,271390.0,28377.0,0.0,743098.6,738409.98,0,0
8,PAYMENT,3217.62,66237.0,63019.38,0.0,0.0,0,0
8,CASH_OUT,235789.08,682.0,0.0,11477.0,0.0,0,0
8,TRANSFER,1215099.65,31138.0,0.0,0.0,1266806.76,0,0
8,CASH_IN,106777.7,152.0,106929.7,0.0,0.0,0,0
8,CASH_OUT,200286.38,30917.0,0.0,305355.64,717277.68,0,0
8,PAYMENT,1643.15,114618.0,112974.85,0.0,0.0,0,0
8,CASH_OUT,207838.86,101154.0,0.0,0.0,2581338.81,0,0
8,CASH_OUT,89145.43,4142.0,0.0,158489.25,393406.66,0,0
8,PAYMENT,8304.94,572.0,0.0,0.0,0.0,0,0
8,TRANSFER,405029.83,277702.0,0.0,11207.0,475595.42,0,0
8,CASH_IN,177517.84,12122.0,189639.84,798.0,0.0,0,0
8,PAYMENT,3681.82,11362.0,7680.18,0.0,0.0,0,0
8,CASH_IN,172509.15,1609.0,174118.15,68727.0,0.0,0,0
8,PAYMENT,2334.86,301225.0,298890.14,0.0,0.0,0,0
8,CASH_OUT,24305.29,67.0,0.0,724.0,0.0,0,0
8,CASH_OUT,155701.47,9153.0,0.0,2089566.24,2755264.61,0,0
8,PAYMENT,26743.16,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,27307.77,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,10504.04,101332.0,90827.96,0.0,0.0,0,0
8,TRANSFER,1148892.85,10386.0,0.0,0.0,3124312.23,0,0
8,TRANSFER,293242.88,579.0,0.0,0.0,375835.62,0,0
8,PAYMENT,9779.45,53836.0,44056.55,0.0,0.0,0,0
8,CASH_IN,84173.05,87097.22,171270.28,49287.27,575496.99,0,0
8,CASH_OUT,144302.61,171270.28,26967.67,997975.63,1135043.98,0,0
8,PAYMENT,2755.31,40138.0,37382.69,0.0,0.0,0,0
8,PAYMENT,981.32,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,2893.71,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,16204.04,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,5854.56,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,36396.11,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,7440.16,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,77.85,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,9932.7,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,8051.14,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,25042.4,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,24281.82,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,1023.83,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,11556.13,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,13404.03,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,4949.31,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,9058.42,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,24668.78,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,578.95,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,2472.88,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,2344.22,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,3222.16,0.0,0.0,0.0,0.0,0,0
8,CASH_IN,372114.46,11305.0,383419.46,0.0,0.0,0,0
8,PAYMENT,74.03,1049.0,974.97,0.0,0.0,0,0
8,DEBIT,1711.77,10802.0,9090.23,57168.0,0.0,0,0
8,PAYMENT,1962.36,99796.0,97833.64,0.0,0.0,0,0
8,TRANSFER,549259.08,26566.0,0.0,51806.0,1353412.68,0,0
8,PAYMENT,9847.25,303.0,0.0,0.0,0.0,0,0
8,CASH_OUT,264467.77,0.0,0.0,297659.82,342802.07,0,0
8,CASH_OUT,468780.55,0.0,0.0,741840.56,1845436.06,0,0
8,CASH_OUT,416652.0,0.0,0.0,505642.02,717277.68,0,0
8,CASH_OUT,509393.21,0.0,0.0,812712.33,3803124.27,0,0
8,CASH_OUT,108483.62,0.0,0.0,176733.84,1058251.57,0,0
8,CASH_OUT,107914.85,0.0,0.0,114995.44,28052.02,0,0
8,CASH_OUT,185048.61,0.0,0.0,8401059.88,11698172.69,0,0
8,CASH_OUT,395426.49,0.0,0.0,1733163.8,2185862.48,0,0
8,CASH_OUT,306298.68,0.0,0.0,17245308.53,18381668.73,0,0
8,CASH_OUT,284318.15,0.0,0.0,650302.63,854916.91,0,0
8,CASH_OUT,287552.96,0.0,0.0,408094.19,1079004.45,0,0
8,CASH_OUT,146974.28,0.0,0.0,3545363.97,5038256.49,0,0
8,CASH_OUT,264172.35,0.0,0.0,629716.19,1388195.29,0,0
8,CASH_OUT,196762.59,0.0,0.0,322640.71,1643201.26,0,0
8,CASH_OUT,36876.32,0.0,0.0,61126.0,8771150.48,0,0
8,CASH_OUT,306288.39,0.0,0.0,1192080.68,1969176.6,0,0
8,CASH_OUT,124611.86,0.0,0.0,3034450.94,7364724.84,0,0
8,CASH_OUT,281.81,0.0,0.0,14931.69,449233.66,0,0
8,CASH_OUT,23850.09,0.0,0.0,1270603.21,1347353.23,0,0
8,CASH_OUT,60871.3,0.0,0.0,668216.74,1454807.63,0,0
8,CASH_OUT,74271.18,0.0,0.0,910523.73,311573.72,0,0
8,CASH_OUT,113558.49,0.0,0.0,1011457.73,1391020.69,0,0
8,CASH_OUT,211375.65,0.0,0.0,561769.05,1720474.04,0,0
8,CASH_OUT,113956.97,0.0,0.0,140311.4,338481.61,0,0
8,CASH_OUT,686995.42,0.0,0.0,1066292.32,2775439.16,0,0
8,CASH_OUT,160873.16,0.0,0.0,209469.04,0.0,0,0
8,CASH_OUT,135809.08,0.0,0.0,148304.02,253838.43,0,0
8,CASH_OUT,517873.52,0.0,0.0,572413.6,1428005.14,0,0
8,CASH_OUT,175934.86,0.0,0.0,214555.56,80452.71,0,0
8,CASH_OUT,375750.62,0.0,0.0,809349.16,1581167.12,0,0
8,CASH_OUT,155127.91,0.0,0.0,603412.99,6180085.57,0,0
8,CASH_OUT,317901.71,0.0,0.0,555059.6,4984485.97,0,0
8,CASH_OUT,250091.9,0.0,0.0,1317715.46,2294866.91,0,0
8,CASH_OUT,317341.11,0.0,0.0,9672317.35,9831503.72,0,0
8,CASH_OUT,4653.27,0.0,0.0,711855.15,790472.9,0,0
8,CASH_OUT,94015.58,0.0,0.0,236447.4,490685.21,0,0
8,CASH_OUT,211052.45,0.0,0.0,2047249.93,5975262.38,0,0
8,CASH_OUT,355704.45,0.0,0.0,3159062.81,7364724.84,0,0
8,CASH_OUT,15698.11,0.0,0.0,52051.0,0.0,0,0
8,CASH_OUT,162888.25,0.0,0.0,453921.23,1382676.85,0,0
8,CASH_OUT,14326.62,0.0,0.0,133143.0,65098.05,0,0
8,CASH_OUT,185143.45,0.0,0.0,484000.89,2528788.63,0,0
8,CASH_OUT,82145.38,0.0,0.0,250171.67,1187770.16,0,0
8,CASH_OUT,126039.05,0.0,0.0,480681.54,468727.5,0,0
8,CASH_OUT,84868.29,48584.0,0.0,0.0,0.0,0,0
8,PAYMENT,2881.22,46911.0,44029.78,0.0,0.0,0,0
8,PAYMENT,2368.03,15973.0,13604.97,0.0,0.0,0,0
8,PAYMENT,768.73,538.0,0.0,0.0,0.0,0,0
8,CASH_OUT,83107.36,11906.0,0.0,431199.54,692434.8,0,0
8,CASH_OUT,35263.84,142679.85,107416.01,0.0,35263.84,0,0
8,PAYMENT,8226.64,107416.01,99189.38,0.0,0.0,0,0
8,TRANSFER,666529.24,448271.5,0.0,0.0,1271995.08,0,0
8,CASH_OUT,291969.46,0.0,0.0,438791.56,707849.71,0,0
8,PAYMENT,5527.89,136693.77,131165.87,0.0,0.0,0,0
8,CASH_OUT,522992.77,131165.87,0.0,873223.03,0.0,0,0
8,TRANSFER,663821.77,48745.0,0.0,30762.0,0.0,0,0
8,TRANSFER,741192.56,33238.0,0.0,0.0,0.0,0,0
8,CASH_OUT,39708.47,586.0,0.0,11927.0,0.0,0,0
8,TRANSFER,149038.98,1161.0,0.0,0.0,87153.28,0,0
